1234,130,7.28E+00,7.95E-05,4.05E+20,3.10E+25,1.01E+18,57.15,67.33,8.10E-10,7.50E-09,0,6.29E-09,1.42E-09,6.01E-10,-5.44E-10,0,0,0,0,0,-5.38E-11,0,18.26
1236,130,7.07E+00,7.16E-05,3.93E+20,3.02E+25,9.83E+17,56.97,67.62,7.91E-10,7.36E-09,0,6.22E-09,1.38E-09,5.44E-10,-4.88E-10,0,0,0,0,0,-5.28E-11,0,18.21
1238,130,6.87E+00,6.44E-05,3.81E+20,2.95E+25,9.54E+17,56.79,67.91,7.72E-10,7.21E-09,0,6.14E-09,1.35E-09,4.94E-10,-4.39E-10,0,0,0,0,0,-5.19E-11,0,18.16
1240,131,6.67E+00,5.76E-05,3.70E+20,2.87E+25,9.25E+17,56.60,68.20,7.53E-10,7.05E-09,0,6.04E-09,1.31E-09,4.50E-10,-3.96E-10,0,0,0,0,0,-5.10E-11,0,18.12
1242,131,6.46E+00,5.14E-05,3.58E+20,2.79E+25,8.96E+17,56.41,68.49,7.33E-10,6.90E-09,0,5.94E-09,1.28E-09,4.11E-10,-3.58E-10,0,0,0,0,0,-5.01E-11,0,18.07
1245,131,6.26E+00,4.56E-05,3.47E+20,2.72E+25,8.67E+17,56.21,68.78,7.14E-10,6.74E-09,0,5.83E-09,1.25E-09,3.76E-10,-3.24E-10,0,0,0,0,0,-4.93E-11,0,18.02
1247,131,6.06E+00,4.02E-05,3.36E+20,2.64E+25,8.39E+17,56.01,69.08,6.94E-10,6.58E-09,0,5.72E-09,1.21E-09,3.46E-10,-2.95E-10,0,0,0,0,0,-4.85E-11,0,17.98
1249,131,5.87E+00,3.51E-05,3.24E+20,2.56E+25,8.11E+17,55.81,69.38,6.74E-10,6.42E-09,0,5.59E-09,1.18E-09,3.19E-10,-2.68E-10,0,0,0,0,0,-4.77E-11,0,17.93
1252,131,5.67E+00,3.04E-05,3.13E+20,2.49E+25,7.84E+17,55.59,69.68,6.54E-10,6.26E-09,0,5.46E-09,1.15E-09,2.95E-10,-2.45E-10,0,0,0,0,0,-4.70E-11,0,17.89
1254,131,5.48E+00,2.59E-05,3.03E+20,2.41E+25,7.56E+17,55.38,69.99,6.34E-10,6.09E-09,0,5.33E-09,1.12E-09,2.73E-10,-2.24E-10,0,0,0,0,0,-4.63E-11,0,17.84
1257,131,5.28E+00,2.17E-05,2.92E+20,2.34E+25,7.29E+17,55.15,70.30,6.13E-10,5.92E-09,0,5.19E-09,1.09E-09,2.54E-10,-2.06E-10,0,0,0,0,0,-4.56E-11,0,17.80
1259,131,5.09E+00,1.78E-05,2.81E+20,2.26E+25,7.03E+17,54.93,70.61,5.93E-10,5.75E-09,0,5.04E-09,1.07E-09,2.37E-10,-1.90E-10,0,0,0,0,0,-4.49E-11,0,17.76
1262,131,4.91E+00,1.40E-05,2.71E+20,2.19E+25,6.77E+17,54.70,70.93,5.72E-10,5.58E-09,0,4.89E-09,1.04E-09,2.22E-10,-1.75E-10,0,0,0,0,0,-4.42E-11,0,17.71
1265,131,4.72E+00,1.05E-05,2.60E+20,2.12E+25,6.51E+17,54.46,71.26,5.52E-10,5.41E-09,0,4.74E-09,1.01E-09,2.08E-10,-1.62E-10,0,0,0,0,0,-4.35E-11,0,17.67
1267,131,4.54E+00,7.12E-06,2.50E+20,2.04E+25,6.26E+17,54.21,71.59,5.31E-10,5.23E-09,0,4.58E-09,9.86E-10,1.96E-10,-1.50E-10,0,0,0,0,0,-4.29E-11,0,17.63
1270,131,4.36E+00,3.91E-06,2.40E+20,1.97E+25,6.01E+17,53.96,71.92,5.10E-10,5.05E-09,0,4.42E-09,9.60E-10,1.85E-10,-1.40E-10,0,0,0,0,0,-4.22E-11,0,17.59
1273,131,4.18E+00,8.33E-07,2.31E+20,1.90E+25,5.76E+17,53.71,72.26,4.89E-10,4.87E-09,0,4.25E-09,9.35E-10,1.75E-10,-1.31E-10,0,0,0,0,0,-4.16E-11,0,17.54
1276,131,4.01E+00,-2.12E-06,2.21E+20,1.83E+25,5.52E+17,53.45,72.61,4.69E-10,4.69E-09,0,4.08E-09,9.11E-10,1.66E-10,-1.23E-10,0,0,0,0,0,-4.09E-11,0,17.50
1280,131,3.84E+00,-4.97E-06,2.12E+20,1.76E+25,5.29E+17,53.18,72.96,4.48E-10,4.51E-09,0,3.91E-09,8.87E-10,1.58E-10,-1.16E-10,0,0,0,0,0,-4.03E-11,0,17.46
